camarapk,nome,UFNasc,UFAtuacao,codinomes,partidos,profissoes,cargos,legislaturas,foto,veja,politicosorg,wiki,curriculo,votocunha,urls,outros
178872,Givaldo Vieira da Silva,ES,,Givaldo Vieira,PT,Advogado(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178872,
178873,Helder Ignacio Salomao,ES,,Helder Salomão,PT,Professor(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178873,
178874,Antonio Sergio Alves Vidigal,ES,,Sergio Vidigal,PDT,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178874,
178875,Alexandre Baldy de Sant'Anna Braga,GO,,Alexandre Baldy,PTN,,,55,,,,,,Intenscionalmente faltou na votação da cassação de Eduardo Cunha,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178875,
178876,Celio Antonio da Silveira,GO,,Célio Silveira,PSDB,Médico(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178876,
178877,Fabio Fernandes de Sousa,GO,,Fábio Sousa,PSDB,"Apresentador de Televisão,gestor Público,pastor,radialista",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178877,
178878,Giuseppe Vecci,GO,,Giuseppe Vecci,PSDB,Economista,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178878,
178879,Lucas de Castro Santos,GO,,Lucas Vergilio,SD,"Administrador de Empresas,corretor de Seguros",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178879,
178880,Marcos Abrao Roriz Soares de Carvalho,GO,,Marcos Abrão,PPS,"Economista,empresário Na Área Pecuarista",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178880,
178881,Aluisio Guimaraes Mendes Filho,MG,,Aluisio Mendes,"PSDC,PMB,PTN",Funcionário Público Federal,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178881,
178882,Andre Luiz Carvalho Ribeiro,MA,,,"PEN,PP",,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178882,
178883,Eliziane Pereira Gama Ferreira,MA,,Eliziane Gama,REDE,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178883,
178884,Hildo Augusto da Rocha Neto,MA,,Hildo Rocha,"PP,PHS,PEN",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178884,
178885,Antonio da Cruz Filgueira Junior,PE,,Junior Marreca,PEN,Advogado(a),,55,,,,,,Intenscionalmente faltou na votação da cassação de Eduardo Cunha,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178885,
178886,Jose Juscelino Dos Santos Rezende Filho,MA,,Juscelino Filho,PMB,"Empresário,médico(a)",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178886,
178887,Rubens Pereira E Silva Junior,MA,,Rubens Pereira Júnior,PCdoB,Advogado(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178887,
178888,Carlos Victor Guterres Mendes,MA,,Victor Mendes,"PV,PMB,PSD",Advogado(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178888,
178889,Jose Carlos Nunes Junior,MA,,,PT,,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178889,
178890,Adelmo Carneiro Leao,MG,,Adelmo Carneiro Leão,PT,Professor(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178890,
178891,Caio Narcio Rodrigues da Silveira,MG,,Caio Narcio,PSDB,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178891,
178892,Damina de Carvalho Pereira,MG,,Dâmina Pereira,"PMN,PMB,PSL",,,55,,,,,,Votou contra a cassação de Eduardo Cunha,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178892,
178894,Laudivio Alvarenga Carvalho,MG,,Laudivio Carvalho,SD,Jornalista,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178894,
178895,Misael Artur Ferreira Varella,MG,,Misael Varella,DEM,Empresário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178895,
178896,Newton Cardoso Junior,MG,,Newton Cardoso Jr,"PTB,PMDB,PSC,PP,PHS,PEN",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178896,
178897,Rodrigo Otavio Soares Pacheco,RO,,Rodrigo Pacheco,PMDB,Advogado(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178897,
178898,Sergio Lucio de Almeida,MG,,Tenente Lúcio,PSB,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178898,
178899,Marcio Campos Monteiro,RJ,,,,,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178899,
178900,Carlos Eduardo Xavier Marun,RS,MS,Carlos Marun,"PP,PHS,PEN,PEN","Advogado(a),engenheiro Civil",,55,,,"http://www.camara.leg.br/Internet/deputado/Dep_Detalhe.asp?id=178900
http://www.politicos.org.br/carlos-eduardo-xavier-marun
http://mapa.vemprarua.net/ms/deputado-carlos-marun.html",https://pt.wikipedia.org/wiki/Carlos_Eduardo_Xavier_Marun,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178900,
178901,Tereza Cristina Correa da Costa Dias,MS,,Tereza Cristina,PSB,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178901,
178902,Jose Orcirio Miranda Dos Santos,MS,,Zeca Do Pt,PT,Bancário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178902,
178903,Adilton Domingos Sachetti,SC,,Adilton Sachetti,PSB,Arquiteto,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178903,
178904,Ezequiel Angelo Fonseca,SP,,Ezequiel Fonseca,"PP,PHS,PEN,PP,PHS",Professor de Matemática,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178904,
178905,Fabio Paulino Garcia,DF,,Fabio Garcia,PSB,Engenheiro Civil,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178905,
178906,Roberto Salame Filho,PA,,Beto Salame,"PROS,PP",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178906,
178907,Francisco Alves de Aguiar,PI,,Francisco Chapadinha,"PSD,PTN",Empresário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178907,
178908,Eder Mauro Cardoso Barra,PA,,Delegado Éder Mauro,PSD,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178908,
178909,Helio Leite da Silva,PA,,Hélio Leite,DEM,Corretor de Imóveis,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178909,
178910,Joaquim Passarinho Pinto de Souza Porto,PA,,Joaquim Passarinho,"PSD,PR,PSD,PROS",Arquiteto,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178910,
178911,Simone Maria Morgado Ferreira,PA,,Simone Morgado,"PP,PHS,PEN",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178911,
178912,Pedro Oliveira Cunha Lima,PB,,Pedro Cunha Lima,PSDB,Advogado(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178912,
178913,Veneziano Vital do Rêgo Segundo Neto,PB,,Veneziano Vital Do Rêgo,"PMDB,PEN",Advogado(a),,55,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178913,
178914,Adalberto Cavalcanti Rodrigues,BA,,Adalberto Cavalcanti,"PMB,PTdoB",Administrador de Empresas,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178914,
178915,Heberte Lamarck Gomes da Silva,PE,,Betinho Gomes,PSDB,Engenheiro Agrônomo,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178915,
178917,Joao Fernando Pontual Coutinho,PE,,João Fernando Coutinho,PSB,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178917,
178918,Kaio Cesar de Moura Manicoba Novaes Ferraz,PE,,Kaio Maniçoba,PHS,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178918,
178919,Marinaldo Rosendo de Albuquerque,PE,,Marinaldo Rosendo,PSB,Empresário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178919,
178920,Ricardo Teobaldo Cavalcanti,PE,,Ricardo Teobaldo,"PMB,PTN",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178920,
178921,Sebastiao Ignacio de Oliveira Junior,PE,,,,,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178921,
178922,Francisco Tadeu Barbosa de Alencar,CE,,Tadeu Alencar,PSB,Procurador,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178922,
178923,Jose Cavalcanti Alves Junior,PE,,Zeca Cavalcanti,"PP,PHS,PEN,PP",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178923,
178924,Fabio Abreu Costa,CE,,,,,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178924,
178925,Rejane Ribeiro Sousa Dias,PI,,,,,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178925,
178926,Rodrigo Rodrigues de Souza Martins,PI,,Rodrigo Martins,PSB,Cirurgião-dentista,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178926,
178927,Aliel Machado Bark,PR,,Aliel Machado,REDE,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178927,
178928,Christiane de Souza Yared,PR,,Christiane De Souza Yared,"PTN,PR",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178928,
178929,Diego Alexsander Goncalo Paula Garcia,PR,,Diego Garcia,PHS,Autônomo,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178929,
178930,Evandro Rogerio Roman,RS,,Evandro Roman,"PSD,PSD",Professor de Educação Física,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178930,
178931,Luciano Ducci,PR,,Luciano Ducci,PSB,Médico(a),,55,,,http://www.politicos.org.br/luciano-ducci,pt.wikipedia.org/wiki/Luciano_Ducci,"Arquivo 7, p. 6",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178931,
178932,Marcelo Belinati Martins,PR,,Marcelo Belinati,PP,"Advogado(a),médico(a)",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178932,
178933,Sergio de Souza,PR,,Sergio Souza,"PMDB,PEN",Advogado(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178933,
178934,Antonio Wandscheer,PR,,Toninho Wandscheer,"PT,PMB,PROS",Engenheiro Civil,,55,,,,,,Intenscionalmente faltou na votação da cassação de Eduardo Cunha,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178934,
178935,Valdir Luiz Rossoni,PR,,,"PDT,PSDB",,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178935,
178936,Alexandre Valle Cardoso,RJ,,Alexandre Valle,"PMB,PR",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178936,
178937,Altineu Côrtes Freitas Coutinho,RJ,,Altineu Côrtes,PR,Empresário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178937,
178938,Benevenuto Daciolo Fonseca Dos Santos,SC,,Cabo Daciolo,"PSOL,PTdoB",Militar,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178938,
178939,Clarissa Barros Assed Matheus de Oliveira,RJ,,Clarissa Garotinho,"PR,PSD,PROS,PR",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178939,
178940,Joao Ferreira Neto,CE,,Dr. João,PR,Médico(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178940,
178941,Ezequiel Cortaz Teixeira,RJ,,Ezequiel Teixeira,"SD,PMB,PTN",Advogado(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178941,
178942,Marco Antonio Neves Cabral,RJ,,,,,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178942,
178943,Marcos Bezerra Ribeiro Soares,RJ,,Marcos Soares,PR,Advogado(a),,55,,,,,,Intenscionalmente faltou na votação da cassação de Eduardo Cunha,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178943,
178944,Roberto da Silva Sales,RJ,,Roberto Sales,"PRB,PTN,PMN,PTC,PTdoB,PSL","Administrador,corretor de Imóveis",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178944,
178945,Rosangela de Souza Gomes,RJ,,Rosangela Gomes,"PRB,PRP,PTN,PMN,PSDC,PRTB,PL",Bacharela Em Direito,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178945,
178946,Soraya Alencar Dos Santos,RJ,,Soraya Santos,"PP,PHS,PEN,PEN",,,55,,,,,,Intenscionalmente faltou na votação da cassação de Eduardo Cunha,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178946,
178947,Sostenes Silva Cavalcante,AL,,Sóstenes Cavalcante,PSD,Teólogo,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178947,
178948,Carlos Alberto de Sousa Rosado Segundo,RN,,Beto Rosado,"PTB,PMDB,PSC,PP,PHS,PEN",Agrônomo,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178948,
178949,Zenaide Maia Calado Pereira Dos Santos,PB,,Zenaide Maia,PR,Médica,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178949,
178950,Antonio Jacome de Lima Junior,PB,,Antônio Jácome,"PMN,PTN","Advogado(a),médico(a),teólogo",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178950,
178951,Rafael Huete da Motta,RN,,Rafael Motta,PROS,Engenheiro,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178951,
178952,Walter Pereira Alves,RN,,Walter Alves,"PTB,PMDB,PSC,PP,PHS,PEN",Administrador,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178952,
178953,Expedito Goncalves Ferreira Netto,RO,,Expedito Netto,"SD,PSD",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178953,
178954,Lucio Antonio Mosquini,MT,,Lucio Mosquini,PEN,Engenheiro Eletricista,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178954,
178955,Luiz Claudio Pereira Alves,PE,,Luiz Cláudio,PTN,"Professor(a),técnico Agrícola",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178955,
178956,Mariana Fonseca Ribeiro Carvalho de Moraes,SP,,Mariana Carvalho,PSDB,"Bacharela Em Direito,médica",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178956,
178957,Abel Salvador Mesquita Junior,RR,,Abel Mesquita Jr.,PMB,Empresário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178957,
178958,Carlos Augusto Andrade Silva,RR,,Carlos Andrade,PHS,"Administrador,eletricitário",,55,,,,,,Votou contra a cassação de Eduardo Cunha,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178958,
178959,Hiran Manuel Goncalves da Silva,AM,,Hiran Gonçalves,"PMN,PMB,PP","Médico Legista,médico(a)",,55,,,,,,Intenscionalmente faltou na votação da cassação de Eduardo Cunha,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178959,
178960,Remidio Monai Montessi,PR,,Remídio Monai,PR,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178960,
178961,Shéridan Estérfany Oliveira de Anchieta,RR,,Shéridan,PSDB,Psicóloga,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178961,
178962,Antonio Carlos Gomes da Silva,BA,,Carlos Gomes,"PTN,PMN,PSDC,PRTB,PTC,PSL,PTdoB",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178962,
178963,Luis Antonio Franciscatto Covatti,RS,,Covatti Filho,"PP,PHS",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178963,
178964,Heitor Jose Schuch,RS,,Heitor Schuch,PSB,Agricultor Familiar,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178964,
178965,Joao Derly de Oliveira Nunes Junior,RS,,João Derly,REDE,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178965,
178966,Geovania de Sa Rodrigues,SC,,Geovania De Sá,PSDB,Administradora de Empresas,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178966,
178967,Joao Paulo Karam Kleinubing,SC,,,"DEM,PSD",,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178967,
178968,Adelson Barreto Dos Santos,SE,,Adelson Barreto,PR,"Jornalista,radialista",,55,,,,,,Intenscionalmente faltou na votação da cassação de Eduardo Cunha,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178968,
178969,Fabio Cruz Mitidieri,SE,,Fábio Mitidieri,PSD,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178969,
178970,Joao Somariva Daniel,SC,,João Daniel,PT,Agricultor,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178970,
178971,Jony Marcos de Souza Araujo,MS,,Jony Marcos,PRB,Radialista,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178971,
178972,Alex Spinelli Manente,SP,,Alex Manente,PPS,Bacharel Em Direito,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178972,
178973,Ana Lucia Lippaus Perugini,ES,,Ana Perugini,PT,Advogada,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178973,
178974,Andres Navarro Sanchez,SP,,Andres Sanchez,PT,Administrador,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178974,
178975,Luiz Felipe Baleia Tenuto Rossi,SP,,Baleia Rossi,"PTB,PMDB,PSC,PP,PHS,PEN",Empresário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178975,
178976,Bruno Covas Lopes,SP,,Bruno Covas,PSDB,"Advogado(a),economista",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178976,
178977,Eduardo Pedrosa Cury,SP,,Eduardo Cury,PSDB,Engenheiro Mecânico,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178977,
178978,Flavio Augusto da Silva,SP,,Flavinho,PSB,"Apresentador de Televisão,cantor,compositor,empresário,escritor,locutor",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178978,
178979,Antonio Floriano Pereira Pesaro,SP,,,PSDB,,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178979,
178980,Antonio Goulart Dos Reis,MG,,Goulart,"PMDB,PSD",Empresário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178980,
178981,Herculano Castilho Passos Junior,SP,,Herculano Passos,"PR,PSD,PROS,PSD,PV",Empresário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178981,
178982,Luiz Lauro Ferreira Filho,SP,,Luiz Lauro Filho,PSB,Publicitário,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178982,
178983,Marcio Luiz Alvino de Souza,SP,,Marcio Alvino,PR,Administrador,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178983,
178984,Miguel Moubadda Haddad,SP,,Miguel Haddad,PSDB,Advogado(a),,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178984,
178985,Miguel Lombardi,SP,,Miguel Lombardi,PR,Corretor de Imóveis,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178985,
178986,Nilto Ignacio Tatto,RS,,Nilto Tatto,PT,Coordenador de Projetos,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178986,
178987,Orlando Silva de Jesus Junior,BA,,Orlando Silva,PCdoB,Superior Incompleto,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178987,
178988,Joao Paulo Tavares Papa,SP,,João Paulo Papa,"PMDB,PSDB","Engenheiro,professor(a)",,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178988,
178989,Renata Hellmeister de Abreu,SP,,Renata Abreu,"PRB,PTN,PTdoB,PSL",Advogada,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178989,
178990,Samuel Moreira da Silva Junior,MG,,,PSDB,,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=178990,
